"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","20","5.0","13","100","0.632","RF_Grid_model_41","0.22388363567473657",4
"2","20","3.0","9","100","0.632","RF_Grid_model_33","0.2222007023385617",4
"3","20","10.0","9","100","0.632","RF_Grid_model_21","0.22212990932274745",4
"4","50","15.0","13","100","0.632","RF_Grid_model_9","0.22195983560912425",4
"5","80","5.0","13","100","0.632","RF_Grid_model_23","0.22115358843546418",4
"6","70","5.0","13","100","0.632","RF_Grid_model_4","0.22115358843546418",4
"7","80","5.0","9","100","0.632","RF_Grid_model_34","0.22107271189922506",4
"8","70","5.0","9","100","0.632","RF_Grid_model_6","0.22107271189922506",4
"9","20","15.0","9","100","0.632","RF_Grid_model_3","0.22092149725493204",4
"10","100","10.0","6","100","0.632","RF_Grid_model_16","0.2208282214281091",4
"11","60","10.0","6","100","0.632","RF_Grid_model_48","0.2208282214281091",4
"12","100","15.0","9","100","0.632","RF_Grid_model_7","0.22074643739227273",4
"13","60","20.0","13","100","0.632","RF_Grid_model_47","0.2203975699630144",4
"14","50","5.0","6","100","0.632","RF_Grid_model_25","0.2202407456919564",4
"15","20","1.0","9","100","0.632","RF_Grid_model_35","0.219099839279154",4
"16","30","20.0","9","100","0.632","RF_Grid_model_19","0.2184255356354845",4
"17","60","20.0","9","100","0.632","RF_Grid_model_37","0.21842473533858353",4
"18","10","15.0","13","100","0.632","RF_Grid_model_24","0.21799034670783868",4
"19","70","3.0","6","100","0.632","RF_Grid_model_12","0.2178618369023234",4
"20","80","3.0","6","100","0.632","RF_Grid_model_40","0.2178618369023234",4
"21","30","3.0","13","100","0.632","RF_Grid_model_31","0.21777166508117574",4
"22","80","3.0","13","100","0.632","RF_Grid_model_10","0.21747344765508536",4
"23","100","3.0","13","100","0.632","RF_Grid_model_13","0.21747344765508536",4
"24","10","3.0","6","100","0.632","RF_Grid_model_44","0.2171950161412971",4
"25","20","15.0","6","100","0.632","RF_Grid_model_17","0.2170615262837513",4
"26","30","5.0","3","100","0.632","RF_Grid_model_11","0.21703790392612787",4
"27","100","5.0","3","100","0.632","RF_Grid_model_43","0.2169630109402645",4
"28","100","3.0","3","100","0.632","RF_Grid_model_14","0.2168378227395359",4
"29","80","3.0","3","100","0.632","RF_Grid_model_42","0.2168378227395359",4
"30","70","15.0","6","100","0.632","RF_Grid_model_26","0.21678602038974493",4
"31","20","1.0","3","100","0.632","RF_Grid_model_5","0.21632636848936926",4
"32","10","20.0","13","100","0.632","RF_Grid_model_46","0.21630488904946432",4
"33","60","20.0","6","100","0.632","RF_Grid_model_18","0.21541808077892322",4
"34","30","1.0","13","100","0.632","RF_Grid_model_20","0.21370823144812867",4
"35","100","10.0","3","100","0.632","RF_Grid_model_39","0.21346483849047138",4
"36","50","10.0","3","100","0.632","RF_Grid_model_45","0.21346483849047138",4
"37","70","10.0","3","100","0.632","RF_Grid_model_8","0.21346483849047138",4
"38","70","1.0","13","100","0.632","RF_Grid_model_30","0.21326928652400645",4
"39","100","1.0","13","100","0.632","RF_Grid_model_36","0.21326928652400645",4
"40","40","1.0","6","100","0.632","RF_Grid_model_32","0.21304605693143996",4
"41","60","1.0","6","100","0.632","RF_Grid_model_22","0.21298689001369298",4
"42","100","1.0","6","100","0.632","RF_Grid_model_27","0.21298689001369298",4
"43","80","1.0","6","100","0.632","RF_Grid_model_29","0.21298689001369298",4
"44","30","1.0","9","100","0.632","RF_Grid_model_2","0.21296536844142822",4
"45","60","1.0","9","100","0.632","RF_Grid_model_38","0.21257229685881696",4
"46","70","1.0","3","100","0.632","RF_Grid_model_15","0.21053134704254017",4
"47","40","20.0","3","100","0.632","RF_Grid_model_1","0.2056668781844896",4
"48","50","20.0","3","100","0.632","RF_Grid_model_28","0.2056668781844896",4
